20090119  14075636   32.3990   105.0140     10.000  1.4    0.00    0.00   0.00        438 0
20090119  14265547   32.4320   105.0470      9.000  2.9    0.00    0.00   0.00        439 0
20090119  19072988   32.1350   104.5070     24.000  3.0    0.00    0.00   0.00        443 0
20090119  23185684   33.0310   104.0160     24.000  2.6    0.00    0.00   0.00        445 0
20090120   1282089   32.3930   105.0210     14.000  3.5    0.00    0.00   0.00        447 0
20090120   3513525   37.4950   102.6250      8.000  2.0    0.00    0.00   0.00        448 0
20090120   8493395   32.5260   105.2360     10.000  1.9    0.00    0.00   0.00        450 0
20090120   9362055   32.6040   105.1220     14.000  1.8    0.00    0.00   0.00        451 0
20090120  13593769   32.7570   105.6100      8.000  1.3    0.00    0.00   0.00        453 0
20090121   1552446   32.5410   105.1880     15.000  1.8    0.00    0.00   0.00        461 0
20090121  11584322   32.3450   104.9760      8.000  1.6    0.00    0.00   0.00        466 0
20090122   4502360   37.4490   101.9650      8.000  1.2    0.00    0.00   0.00        479 0
20090122   5271490   32.4610   105.0580      4.000  1.6    0.00    0.00   0.00        480 0
20090122   8480036   32.2740   104.9870      8.000  1.6    0.00    0.00   0.00        485 0
20090122  12423566   37.4550   102.7400      7.000  1.8    0.00    0.00   0.00        488 0
20090122  16570731   39.9020   106.6600      5.000  2.0    0.00    0.00   0.00        492 0
20090123   2442374   37.8030   102.2920      8.000  2.4    0.00    0.00   0.00        505 0
20090123   4281914   32.4620   105.0680     12.000  2.3    0.00    0.00   0.00        507 0
20090123  18124008   32.5640   105.2530     17.000  1.3    0.00    0.00   0.00        515 0
20090124   3371359   32.2730   104.8450     10.000  2.2    0.00    0.00   0.00        520 0
20090124   6303010   32.5350   105.2210     13.000  1.0    0.00    0.00   0.00        521 0
20090124   9292747   32.8240   104.5580      5.000  3.1    0.00    0.00   0.00        524 0
20090124  13390943   32.6410   105.3360     20.000  2.8    0.00    0.00   0.00        528 0
20090124  15500836   32.4020   105.0450     13.000  1.8    0.00    0.00   0.00        529 0
20090124  15551649   32.6350   105.3540     11.000  1.2    0.00    0.00   0.00        530 0
20090124  17582876   32.6000   105.3580      8.000  1.6    0.00    0.00   0.00        533 0
20090124  21510928   32.6860   105.4110      8.000  2.3    0.00    0.00   0.00        537 0
20090124  22352580   32.7220   105.4060     13.000  1.0    0.00    0.00   0.00        538 0
20090125   3353592   32.4530   105.1160     11.000  1.5    0.00    0.00   0.00        543 0
20090125   4573824   32.3330   105.0510     12.000  2.0    0.00    0.00   0.00        545 0
20090125   6432311   32.6030   105.3170     14.000  1.8    0.00    0.00   0.00        547 0
20090125   7260723   32.5160   105.2450     10.000  2.1    0.00    0.00   0.00        551 0
20090125   8202333   32.5100   105.2430     10.000  1.8    0.00    0.00   0.00        552 0
20090125  12173366   33.6610   104.2950      9.000  1.9    0.00    0.00   0.00        555 0
20090125  19203084   33.0420   104.6820      7.000  1.4    0.00    0.00   0.00        561 0
20090125  23263672   32.6070   105.3250     11.000  1.4    0.00    0.00   0.00        563 0
20090126    212271   32.5350   105.1990     14.000  1.5    0.00    0.00   0.00        565 0
20090126   2503887   32.5690   105.3070     11.000  1.3    0.00    0.00   0.00        569 0
20090126   4133200   34.1120   103.5360     10.000  2.7    0.00    0.00   0.00        571 0
20090126   5244065   32.4820   105.0520      8.000  2.3    0.00    0.00   0.00        573 0
20090126   5331819   32.4700   105.1520     14.000  2.1    0.00    0.00   0.00        574 0
20090126   6230954   32.5190   105.1820     15.000  1.0    0.00    0.00   0.00        576 0
20090126   7493649   32.4460   105.1490      7.000  2.6    0.00    0.00   0.00        577 0
20090126  11193153   32.8300   103.7280     14.000  2.7    0.00    0.00   0.00        580 0
20090126  15542046   32.3650   105.0000     14.000  2.0    0.00    0.00   0.00        583 0
20090126  21571948   32.5840   105.3720     10.000  1.4    0.00    0.00   0.00        586 0
20090127   9122277   32.3330   104.9530      5.000  1.8    0.00    0.00   0.00        597 0
20090127   9570146   38.7040   103.9940      7.000  2.7    0.00    0.00   0.00        598 0
20090127  11473083   33.6370   104.2460      5.000  2.5    0.00    0.00   0.00        600 0
20090127  19531516   32.5940   105.3440     16.000  2.2    0.00    0.00   0.00        607 0
20090128   1142416   34.1320   104.0800      8.000  2.5    0.00    0.00   0.00        609 0
20090128   1545868   32.5910   105.2930     14.000  0.8    0.00    0.00   0.00        611 0
20090128   2220242   34.3350   102.2780      7.000  3.9    0.00    0.00   0.00        612 0
20090128   2262295   32.5290   105.2460     13.000  1.2    0.00    0.00   0.00        613 0
20090128   2270816   33.3110   104.7720     12.000  2.3    0.00    0.00   0.00        614 0
20090128   3563613   32.4020   105.1070     21.000  2.4    0.00    0.00   0.00        615 0
20090128   5383534   32.6130   105.3550     10.000  0.8    0.00    0.00   0.00        617 0
20090128   6433336   32.4990   105.2020     11.000  0.9    0.00    0.00   0.00        619 0
20090128   8333676   32.4660   105.0710     15.000  1.5    0.00    0.00   0.00        622 0
20090128  11012253   33.3930   100.8880      7.000  2.9    0.00    0.00   0.00        625 0
20090128  11120308   36.9080   101.4850      9.000  1.8    0.00    0.00   0.00        626 0
20090128  14222790   34.3180   102.3590      5.000  2.3    0.00    0.00   0.00        629 0
20090128  21281392   32.5000   105.1530     24.000  4.3    0.00    0.00   0.00        635 0
20090128  21572094   32.1800   104.5880     14.000  1.9    0.00    0.00   0.00        636 0
20090129   3350328   32.3620   104.9920      6.000  1.6    0.00    0.00   0.00        642 0
20090129   6411209   32.4450   104.9900     14.000  1.7    0.00    0.00   0.00        646 0
20090129  11130973   32.3930   105.0610      7.000  1.3    0.00    0.00   0.00        651 0
20090129  11403636   32.6070   105.3620     10.000  2.4    0.00    0.00   0.00        652 0
20090129  11482439   32.4670   105.1440     16.000  2.3    0.00    0.00   0.00        653 0
20090129  18225156   32.6770   105.3740     14.000  1.4    0.00    0.00   0.00        655 0
20090129  19201580   33.9330   104.2550      6.000  1.9    0.00    0.00   0.00        656 0
20090129  19215338   32.3280   105.0050     16.000  1.1    0.00    0.00   0.00        657 0
20090129  22245138   32.4620   105.1340     12.000  1.1    0.00    0.00   0.00        660 0
20090129  23063818   32.4360   105.1100     10.000  1.3    0.00    0.00   0.00        661 0
20090130    521146   34.3100   102.4000      9.000  1.8    0.00    0.00   0.00        663 0
20090130   2551094   32.4890   105.0260      5.000  1.5    0.00    0.00   0.00        665 0
20090130   2584322   33.6840   106.0320      7.000  1.6    0.00    0.00   0.00        666 0
20090130   3283122   32.5730   105.3410     12.000  0.8    0.00    0.00   0.00        667 0
20090130   3470034   32.2340   104.9210      5.000  1.0    0.00    0.00   0.00        668 0
20090130  10352419   32.4840   105.1480     14.000  1.5    0.00    0.00   0.00        674 0
20090130  11463789   33.3970   101.0110      9.000  2.3    0.00    0.00   0.00        675 0
20090130  12015770   32.3510   104.9810      6.000  1.5    0.00    0.00   0.00        676 0
20090130  15442939   32.6510   105.3590     14.000  1.2    0.00    0.00   0.00        679 0
20090130  20563168   32.4490   105.1200      9.000  2.1    0.00    0.00   0.00        684 0
20090130  22021578   32.3100   105.0290     10.000  1.7    0.00    0.00   0.00        685 0
20090131  14503928   32.4980   105.0610      8.000  1.9    0.00    0.00   0.00        693 0
20090131  14545228   32.7220   105.4280     10.000  1.5    0.00    0.00   0.00        694 0
20090131  20541152   32.9750   105.5620     10.000  1.1    0.00    0.00   0.00        701 0
20090201   1040357   32.5200   105.1650     16.000  1.0    0.00    0.00   0.00        704 0
20090201   1561869   37.5270   105.3350      6.000  3.0    0.00    0.00   0.00        707 0
20090201   4554375   32.7290   105.5690     10.000  0.5    0.00    0.00   0.00        708 0
20090201   6553138   32.5780   105.2770     16.000  1.5    0.00    0.00   0.00        709 0
20090201   7022296   32.4710   105.1480     14.000  2.0    0.00    0.00   0.00        710 0
20090201   7245055   32.4070   105.0930     11.000  1.9    0.00    0.00   0.00        711 0
20090201  11355801   37.0660    98.5250      5.000  3.0    0.00    0.00   0.00        713 0
20090201  20392386   33.8010   104.6010      6.000  1.7    0.00    0.00   0.00        716 0
20090202   3084300   32.2910   104.9580     10.000  2.9    0.00    0.00   0.00        720 0
20090202   6200966   32.1120   104.6390     14.000  1.9    0.00    0.00   0.00        721 0
20090202   7512994   36.4310   102.8650     11.000  2.5    0.00    0.00   0.00        722 0
20090202  14575444   33.3630   104.6970      8.000  1.2    0.00    0.00   0.00        727 0
20090202  15264351   34.4650   103.5260      8.000  2.7    0.00    0.00   0.00        728 0
20090202  15265584   32.5910   105.2960     16.000  2.5    0.00    0.00   0.00        729 0
20090202  18051364   34.5010   103.5300      9.000  1.4    0.00    0.00   0.00        732 0
20090202  18284340   37.5270   102.6150      7.000  3.4    0.00    0.00   0.00        733 0
20090202  23553074   32.2670   104.7440     25.000  1.7    0.00    0.00   0.00        739 0
20090203   3015825   32.5170   105.2460     10.000  1.1    0.00    0.00   0.00        742 0
20090203   3375667   32.0120   104.5520     10.000  2.5    0.00    0.00   0.00        743 0
20090203   4352960   34.3010   102.3740      7.000  2.1    0.00    0.00   0.00        745 0
20090203   4404382   34.3240   102.3960      8.000  2.2    0.00    0.00   0.00        746 0
20090203   6492263   32.5720   105.2070      7.000  1.9    0.00    0.00   0.00        748 0
20090203   7483532   32.4430   105.0800     10.000  1.5    0.00    0.00   0.00        749 0
20090203  12303048   32.2630   104.9540     12.000  2.4    0.00    0.00   0.00        756 0
20090203  17590888   37.5490   102.6050      8.000  2.1    0.00    0.00   0.00        760 0
20090203  22304922   32.4780   105.1820     11.000  1.9    0.00    0.00   0.00        765 0
20090203  23164274   32.4700   104.9960      9.000  1.7    0.00    0.00   0.00        766 0
20090204   1413542   32.3120   104.9230      6.000  1.3    0.00    0.00   0.00        768 0
20090204   2082092   32.2850   104.8590     14.000  2.2    0.00    0.00   0.00        769 0
20090204   3111373   32.3400   104.8050     22.000  4.1    0.00    0.00   0.00        771 0
20090204   3324674   32.3420   104.8160     13.000  1.5    0.00    0.00   0.00        773 0
20090204   7300127   37.5900   102.2170      7.000  2.7    0.00    0.00   0.00        780 0
20090204  23445664   32.0880   104.4140     23.000  2.1    0.00    0.00   0.00        793 0
20090205    235772   32.3460   104.9960     14.000  2.3    0.00    0.00   0.00        795 0
20090205    510230   32.4260   105.0420      6.000  0.9    0.00    0.00   0.00        797 0
20090205   1225002   32.5450   105.2110     16.000  1.3    0.00    0.00   0.00        799 0
20090205   4064202   32.5730   105.2340     18.000  2.1    0.00    0.00   0.00        801 0
20090205   5254269   32.5380   105.2160     16.000  2.2    0.00    0.00   0.00        806 0
20090205  12222015   32.4780   105.1550     18.000  2.9    0.00    0.00   0.00        811 0
20090205  20025918   32.2730   104.9570     14.000  1.7    0.00    0.00   0.00        819 0
20090205  21424040   32.6850   105.4150      6.000  1.7    0.00    0.00   0.00        823 0
20090206   6065424   32.5870   105.3820     10.000  1.1    0.00    0.00   0.00        833 0
20090206   6351058   32.5350   105.2550     13.000  1.7    0.00    0.00   0.00        835 0
20090206   8140560   36.0390   100.3570      7.000  1.4    0.00    0.00   0.00        838 0
20090206  10174685   32.5860   105.3090      9.000  1.9    0.00    0.00   0.00        840 0
20090206  12034960   32.4190   105.0940     17.000  1.6    0.00    0.00   0.00        841 0
20090206  12200071   32.3400   105.0060     16.000  1.3    0.00    0.00   0.00        842 0
20090206  12373855   32.6670   105.3520     14.000  1.2    0.00    0.00   0.00        843 0
20090206  22575072   32.4150   104.9610     10.000  1.6    0.00    0.00   0.00        846 0
20090207   1122253   32.7290   105.6060     10.000  1.9    0.00    0.00   0.00        848 0
20090207   1553790   32.6080   105.3830      8.000  1.6    0.00    0.00   0.00        850 0
20090207   5173291   32.4590   105.0750     14.000  1.8    0.00    0.00   0.00        854 0
20090207  14424949   35.2450   106.6260      8.000  2.4    0.00    0.00   0.00        857 0
20090207  16281804   32.4590   105.0780      7.000  1.9    0.00    0.00   0.00        858 0
20090208   2152060   32.6620   105.0860     12.000  1.8    0.00    0.00   0.00        864 0
20090208   6401434   37.5600   102.7680      9.000  3.2    0.00    0.00   0.00        868 0
20090208  14545859   32.5520   105.2230     20.000  2.4    0.00    0.00   0.00        871 0
20090208  15441650   32.4240   105.0690      8.000  2.7    0.00    0.00   0.00        873 0
20090208  17153744   32.3600   105.0100     12.000  2.1    0.00    0.00   0.00        875 0
20090208  21405548   32.4930   105.0570     17.000  2.2    0.00    0.00   0.00        879 0
20090209     34433   32.5850   105.4130      9.000  1.5    0.00    0.00   0.00        881 0
20090209   1121293   32.2660   104.8210     18.000  2.7    0.00    0.00   0.00        882 0
20090209  11542858   32.6640   105.4360      8.000  1.6    0.00    0.00   0.00        893 0
20090209  16293548   32.3430   104.9600     15.000  1.8    0.00    0.00   0.00        897 0
20090209  18274604   32.4840   105.1660     12.000  1.2    0.00    0.00   0.00        900 0
20090209  21031036   32.4360   105.0130     12.000  1.7    0.00    0.00   0.00        902 0
20090209  23195692   32.5920   105.3610     10.000  1.9    0.00    0.00   0.00        905 0
20090210   3060184   34.2600   105.4810      7.000  1.8    0.00    0.00   0.00        907 0
20090210   6214193   32.5810   105.3220     11.000  1.0    0.00    0.00   0.00        913 0
20090210  16154732   32.7280   105.0110      6.000  1.6    0.00    0.00   0.00        915 0
20090210  18431470   32.2400   104.8000      8.000  1.5    0.00    0.00   0.00        917 0
20090210  21595772   32.5710   105.2650     14.000  1.1    0.00    0.00   0.00        920 0
20090211    124068   32.7270   105.5570     17.000  0.8    0.00    0.00   0.00        923 0
20090211   1145134   32.7340   105.2100     10.000  1.6    0.00    0.00   0.00        926 0
20090211   3430861   32.5960   105.2720     16.000  1.1    0.00    0.00   0.00        931 0
20090211   8142056   40.1690    99.7040      7.000  2.5    0.00    0.00   0.00        937 0
20090211   9242952   36.7010    99.3130      7.000  1.4    0.00    0.00   0.00        939 0
20090211   9364487   32.7010   105.3780     14.000  1.8    0.00    0.00   0.00        940 0
20090211  14052223   32.8200   105.8300     19.000  2.0    0.00    0.00   0.00        943 0
20090211  21260084   32.5590   105.2650     15.000  1.4    0.00    0.00   0.00        950 0
20090211  21475796   32.5810   105.3620     12.000  1.6    0.00    0.00   0.00        951 0
20090212   1350169   32.5900   105.2300     19.000  2.8    0.00    0.00   0.00        955 0
20090212  16234434   38.6950   101.7230      6.000  2.1    0.00    0.00   0.00        963 0
20090212  17224464   35.6390    99.2430      9.000  3.6    0.00    0.00   0.00        964 0
20090212  20083034   32.5100   105.2300     13.000  1.6    0.00    0.00   0.00        965 0
